characters_araber;Araber
spokentexts_a11_keller_seq_a11_keller_oehi_bekommt_lampe_st_3;Pfff. Attrapez !
sequences_a11_keller_seq_a11_keller_oehi_bekommt_lampe#3;[The torch is been thrown through the hole. Ohi catches it.]
spokentexts_a11_keller_seq_a11_keller_oehi_bekommt_lampe_st_4;Mais dépêchez vous ! Je préfère éviter de penser au fait que je suis seul dans le noir au milieu des momies !
sequences_a11_keller_seq_a11_keller_oehi_bekommt_lampe#5;[Ohi puts the lamp in a position so (on a desk, chair, etc.), that it illuminates the wall.]
spokentexts_a11_keller_seq_a11_keller_oehi_bekommt_lampe_st_5;C'est mieux.
spokentexts_a11_keller_seq_erstes_betreten_grosse_halle_geheimtuer_st_1;Zellner ? C'est vous ?
spokentexts_a11_keller_seq_erstes_betreten_grosse_halle_geheimtuer_st_2_direction;with adjusted voice
spokentexts_a11_keller_seq_erstes_betreten_grosse_halle_geheimtuer_st_2;C'est moi, LE CORBEAU.
spokentexts_a11_keller_seq_erstes_betreten_grosse_halle_geheimtuer_st_3;Agh. Avez-vous trouvé une sortie ?
spokentexts_a11_keller_seq_erstes_betreten_grosse_halle_geheimtuer_st_4;Euh, non. Je cherche encore. La cave est assez grande.
spokentexts_a11_keller_seq_erstes_betreten_grosse_halle_geheimtuer_st_5;D'accord. Ne vous éloignez pas trop !
texts_a11_schatzkammer_kamera_mo_ex_1__2;Examiner la caméra de surveillance
spokentexts_a11_schatzkammer_kamera_ex_1_st_1;J'imagine que la caméra a été percutée par des débris.
spokentexts_a11_schatzkammer_kamera_ex_1_st_2;Savoir qui avait couvert l'objectif, ou avec quoi, aurait été intéressant.
spokentexts_a11_schatzkammer_kamera_ex_1_st_3;Après tout, elle est à trois mètres du sol !
spokentexts_a11_schatzkammer_kamera_ex_1_st_4;Dommage pour la nouvelle technologie.
texts_a11_schatzkammer_kordel1_mo_ex_1__2;Examiner le cordon
texts_a11_schatzkammer_kordel1_mo_take_1;Prendre le cordon
texts_a11_schatzkammer_kordel1_mo_use_1;Utiliser le cordon avec...
texts_a11_schatzkammer_kordel1_mo_used_mit_kordel_2;Lier les cordons
spokentexts_a11_schatzkammer_kordel1_ex_1_st_1;Les restes du cordon.
sequences_a11_schatzkammer_kordel1_ex_1#2;[Ohi pulls the cord out of the rubble, looks at it. The hook, with which the cord was attached on one side on the stand, is pulled down.]
sequences_a11_schatzkammer_kordel1_ex_1#6;[Ohi pulls the cord. The other end is still attached to a metal stand that is spilled.]
spokentexts_a11_schatzkammer_kordel1_ex_1_st_4;Eclairez par ici !
sequences_a11_schatzkammer_kordel1_ex_1#8;[The guard lights on the stand.]
sequences_a11_schatzkammer_kordel1_ex_1#9;[Ohi tries to pull out the rack, but gives up and takes only the metal lock.]
spokentexts_a11_schatzkammer_kordel1_ex_1_st_5_direction;This wont work
spokentexts_a11_schatzkammer_kordel1_ex_1_st_5;Hmmm.
sequences_a11_schatzkammer_kordel1_ex_1#11;[Ohi throws the cord in front of the hole to the bottom.]
spokentexts_a11_schatzkammer_kordel1_ex_2_st_1;Le cordon devrait supporter mon poids, mais il est trop court !
sequences_a11_schatzkammer_kordel1_take_1#1;[Ohi pulls the cord. The other end is still attached to a metal stand that is spilled.]
spokentexts_a11_schatzkammer_kordel1_take_1_st_1;Eclairez par ici !
sequences_a11_schatzkammer_kordel1_take_1#3;[The guard lights on the stand.]
sequences_a11_schatzkammer_kordel1_take_1#4;[Ohi tries to pull out the rack, but gives up and takes only the metal lock.]
spokentexts_a11_schatzkammer_kordel1_take_1_st_2_direction;This wont work
spokentexts_a11_schatzkammer_kordel1_take_1_st_2;Hmmm.
sequences_a11_schatzkammer_kordel1_take_1#6;[Ohi throws the cord in front of the hole to the bottom.]
sequences_a11_schatzkammer_kordel1_use_1#1;[As soon as you click on the cord, it sticks to the cursor and you can use the cord with the other one.]
sequences_a11_schatzkammer_kordel1_used_mit_kordel2#1;[Ohi takes the two loose ends of the cords and locks them together. Then he pulls them as a test.]
spokentexts_a11_schatzkammer_kordel1_used_mit_kordel2_st_1;Les attaches ne sont pas faites pour suporter de lourdes charges. Mais je pense qu'elles devraient tenir.
sequences_a11_schatzkammer_kordel1_used_mit_kordel2#3;[Ohi places the cords.]
spokentexts_a11_schatzkammer_loch_ex_3a_st_1;Le sol de la cave est pratiquement quatre mètres en dessous de nous et couvert de débris. Sauter serait trop dangereux.
texts_a11_schatzkammer_kordel2_mo_ex_1__2;Examiner le cordon
texts_a11_schatzkammer_kordel2_mo_take_1;Prendre le cordon
texts_a11_schatzkammer_kordel2_mo_use_1;Utiliser le cordon avec...
texts_a11_schatzkammer_kordel2_mo_used_mit_kordel_2;Connecter les cordons
sequences_a11_schatzkammer_kordel2_ex_1#1;[Ohi takes the metal rack in one hand, picks it up. With the other hand he grabs the rope.]
spokentexts_a11_schatzkammer_kordel2_ex_1_st_1;Je pense que c'est une corde classique recouverte avec du velours.
sequences_a11_schatzkammer_kordel2_ex_1#3;[Ohi goes along to the rope, opens the quick lock from the second metal stand.]
spokentexts_a11_schatzkammer_kordel2_ex_1_st_2;Une attache en métal connecte le cordon à son pied.
sequences_a11_schatzkammer_kordel2_ex_1#5;[Ohi lays the metal stand together with cord to the hole.]
spokentexts_a11_schatzkammer_kordel2_ex_3_st_1;Mêmes les lourds pieds en métal ont été balancés à travers la pièce par la force de l'explosion.
sequences_a11_schatzkammer_kordel2_take_1#1;[Ohi takes the metal rack in one hand, picks it up. With the other hand he grabs the rope.]
sequences_a11_schatzkammer_kordel2_take_1#2;[Ohi goes along to the rope, opens the quick lock from the second metal stand.]
sequences_a11_schatzkammer_kordel2_take_1#3;[Ohi lays the metal stand together with cord to the hole.]
sequences_a11_schatzkammer_kordel2_use_1#1;[As soon as you click on the cord, it sticks to the cursor and you can use the cord with the other one.]
sequences_a11_schatzkammer_kordel2_used_mit_kordel2#1;[Ohi takes the two loose ends of the cords and locks them together. Then he pulls them as a test.]
sequences_a11_schatzkammer_kordel2_used_mit_kordel2#3;[Ohi places the cords.]
sequences_a11_schatzkammer_kordel2_used_mit_kordel2#4;"[Out of the two cords is now the object ""rope"" (if it makes sense from the scripting here).]"
texts_a11_schatzkammer_loch_mo_ex_1_2_3a_3b;Examiner le trou
texts_a11_schatzkammer_loch_mo_used_mit_seil;Descendre dans le trou
spokentexts_a11_schatzkammer_kordel1_ex_3_st_1;Ca ressemble à un cordon. Il a survécu à l'explosion.
sequences_a11_schatzkammer_loch_ex_1#1;[Ohi goes to the hole, looks down.]
spokentexts_a11_schatzkammer_loch_ex_1_st_1;Hmm.
spokentexts_a11_schatzkammer_loch_ex_1_st_2;Vous ne voulez pas descendre là dedans quand même ?
spokentexts_a11_schatzkammer_loch_ex_1_st_3;C'est par là que l'Oeil a quitté la salle au trésor.
spokentexts_a11_schatzkammer_loch_ex_1_st_4;Oh non ! Nan-nan. Pas question !
spokentexts_a11_schatzkammer_loch_ex_1_st_5;Nous en avons assez vu. Le Corbeau s'est échappé. Il faut appeler Legrand.
sequences_a11_schatzkammer_loch_ex_1#7;[The guard turns around, just wants to lay on his stomach to pass under the door to get outside.]
sequences_a11_schatzkammer_loch_ex_1#8;[In this moment the metal trash can crunches and squeaks and is pressed by the gate. The door closes, is again only about 20cm open.]
sequences_a11_schatzkammer_loch_ex_1#9;[The guard tries to lift it, it does not work. He turns to Ohi, lights at him.]
spokentexts_a11_schatzkammer_loch_ex_1_st_6;Super. Vous êtes content maintenant ?!
spokentexts_a11_schatzkammer_loch_ex_1_st_7_direction;satisfied
spokentexts_a11_schatzkammer_loch_ex_1_st_7;On peut dire ça. Pouvez-vous éclairer par ici ?
sequences_a11_schatzkammer_loch_ex_1#12;[The guard is angry, but then lights back on the hole in the ground.]
spokentexts_a11_schatzkammer_loch_ex_1_st_8_direction;annoyed, discontented
spokentexts_a11_schatzkammer_loch_ex_1_st_8;Hrrrmm. 
spokentexts_a11_schatzkammer_loch_ex_2_st_1;Allez, je n'y vois rien !
sequences_a11_schatzkammer_loch_ex_2#2;[The guard comes annoyed to front, approaches the hole and lights in it.]
sequences_a11_schatzkammer_loch_ex_2#3;[Cut down to the basement. You can see in the foreground the fallen glass case, but can not see inside.]
sequences_a11_schatzkammer_loch_ex_2#4;[The beam of light is shining through the hole from the top. The head of the guard nd Ohis head are looking over the edge (idle).]
spokentexts_a11_schatzkammer_loch_ex_2_st_2;Voilà la vitrine.
spokentexts_a11_schatzkammer_loch_ex_2_st_3;Le joyau est-il encore à l'intérieur ?
spokentexts_a11_schatzkammer_loch_ex_2_st_4;Difficile à dire.
spokentexts_a11_schatzkammer_loch_ex_2_st_5_direction;loud
spokentexts_a11_schatzkammer_loch_ex_2_st_5;Y A QUELQU'UN ?!
sequences_a11_schatzkammer_loch_ex_2#9;[Ohi is shocked, looks at the guard.]
spokentexts_a11_schatzkammer_loch_ex_2_st_6;J'espère que vous n'attendez pas une réponse...
sequences_a11_schatzkammer_loch_ex_2#11;[Cut back.]
sequences_a11_schatzkammer_loch_ex_2#12;[The guard goes back to its normal place.]
spokentexts_a11_schatzkammer_loch_ex_3b_st_1;Il faut que j'arrive à descendre sain et sauf.
spokentexts_a11_schatzkammer_loch_used_mit_kordeln_st_1;Le cordon est trop court ! Sauter dans le trou reviendrait au même.
spokentexts_a11_schatzkammer_loch_used_mit_seil_1_st_1;Je vais descendre dans le trou à l'aide de la corde.
spokentexts_a11_schatzkammer_loch_used_mit_seil_1_st_2;Vous rigolez ?!
spokentexts_a11_schatzkammer_loch_used_mit_seil_1_st_3;Il n'y a pas à discuter. Je descends là dedans. Vous pouvez me suivre ou rester ici.
spokentexts_a11_schatzkammer_loch_used_mit_seil_1_st_4;Mais... Vous ne savez pas ce qu'il y a là dedans, ou qui.
spokentexts_a11_schatzkammer_loch_used_mit_seil_1_st_5;C'est justement pour ça que je veux y aller ! En plus... je trouverai peut être une porte de sortie pour nous.
spokentexts_a11_schatzkammer_loch_used_mit_seil_1_st_6_direction;Gives up
spokentexts_a11_schatzkammer_loch_used_mit_seil_1_st_6;Pff... Très bien. Dois... Dois-je tenir la corde ?
texts_a11_schatzkammer_sarkophag_mo_ex_1__2;Examiner le sarcophage
spokentexts_a11_schatzkammer_sarkophag_ex_1_st_1;Heureusement que le plafond est assez haut et que la porte était encore entrouverte.
spokentexts_a11_schatzkammer_sarkophag_ex_1_st_2;Sinon rien n'aurait survécu à l'onde de choc.
spokentexts_a11_schatzkammer_sarkophag_ex_2_st_1;Tout nettoyer et restaurer va prendre pas mal de temps. Certains objets sont probablement perdus à jamais.
texts_a11_schatzkammer_seil_mo_ex_1;Corde improvisée
texts_a11_schatzkammer_seil_mo_use_1;Utiliser la corde avec...
sequences_a11_schatzkammer_seil_use_1#1;[As soon as you click on the rope, it sticks to the cursor.]
texts_a11_schatzkammer_zerstoerung_mo_ex_1__2;Regarder les débris
spokentexts_a11_schatzkammer_zerstoerung_ex_1_st_1;Espérons que certains artefacts aient survécu à l'explosion.
spokentexts_a11_schatzkammer_zerstoerung_ex_2_st_1;Pourquoi n'a-t-il pas simplement défoncé le mur avec un tank ?
spokentexts_a11_schatzkammer_zerstoerung_ex_2_st_2;Ignare imprudent.
sequences_a11_schatzkammer_zerstoert_seq_a11_schatzkammer_zerstoert_betreten#0;[Shot in the vicinity of the entrance where the guard comes through just climbed under the door. Ohi is in the foreground, looking past the camera to the off]
sequences_a11_schatzkammer_zerstoert_seq_a11_schatzkammer_zerstoert_betreten#1;[The guard gets up complicated, then turns into the room and freezes. Ohi is already up and also looks into the middle of the room.]
spokentexts_a11_schatzkammer_zerstoert_seq_a11_schatzkammer_zerstoert_betreten_st_1_direction;toneless
spokentexts_a11_schatzkammer_zerstoert_seq_a11_schatzkammer_zerstoert_betreten_st_1;Wow !
spokentexts_a11_schatzkammer_zerstoert_seq_a11_schatzkammer_zerstoert_betreten_st_2;Wow, en effet.
sequences_a11_schatzkammer_zerstoert_seq_a11_schatzkammer_zerstoert_betreten#4;[Cut into the room. The player sees the destruction for the first time, including the large hole in the ground where the glass case stood.]
sequences_a11_schatzkammer_zerstoert_seq_a11_schatzkammer_zerstoert_betreten#5;[The guard turns on his flashlight, lights up the room. There is a lot of dust in the air. Finally, he lights up the hole in the ground.]
texts_wachmann_mo_ex_2;Regarder l'Officier Oliver
texts_wachmann_mo_talk_mit_1__2;Parler à l'Officier Oliver
texts_a11_wachmann_top_a11_wachmann_explosion_tseq_title;Explosion
spokentexts_a11_wachmann_top_a11_wachmann_explosion_tseq_st_1;Cette explosion était bien plus puissante que celle de Londres, n'est-ce pas ?
spokentexts_a11_wachmann_top_a11_wachmann_explosion_tseq_st_2;Carrément ! Imaginez si la bombe avait explosé ce soir.
spokentexts_a11_wachmann_top_a11_wachmann_explosion_tseq_st_3;Il n'a pas pris le risque. Nous avons dû le rendre nerveux.
spokentexts_a11_wachmann_top_a11_wachmann_explosion_tseq_st_4;Il ne pouvait pas choisir un meilleur moment. Legrand n'est pas là, il n'y a que deux gardes et presque pas de témoins.
spokentexts_a11_wachmann_top_a11_wachmann_explosion_tseq_st_5;Tout de même, je pensais qu'il aurait patienté. Souvenez vous à bord du train. Notre adversaire a un penchant pour le dramatique.
spokentexts_a11_wachmann_top_a11_wachmann_explosion_tseq_st_6;Il est vénal et veut autant de publicité que possible.
spokentexts_a11_wachmann_top_a11_wachmann_explosion_tseq_st_7;Même les gens vénaux préfèrent éviter la prison.
spokentexts_a11_wachmann_top_a11_wachmann_explosion_tseq_st_8;C'est vrai.
texts_a11_wachmann_top_a11_wachmann_gespraech_beenden_tseq_title;Terminer la conversation
spokentexts_a11_wachmann_top_a11_wachmann_gespraech_beenden_tseq_st_1;Très bien alors... Que fait-on maintenant ?
sequences_a11_wachmann_top_a11_wachmann_gespraech_beenden_tseq#1;[Ohi turns away from the security guard.]
sequences_a11_wachmann_top_a11_wachmann_gespraech_beenden_tseq#2;[The conversation is over.]
texts_a11_wachmann_top_a11_wachmann_ja_festhalten_tseq_title;[Faire confiance à l'Officier Oliver.]
spokentexts_a11_wachmann_top_a11_wachmann_ja_festhalten_tseq_st_1;Je, euh... Oui. Merci.
sequences_a11_wachmann_top_a11_wachmann_ja_festhalten_tseq#1;"[Ohi goes to the hole, the guard comes after him. Ohi takes the rope, gives it to the guard  and looks at him, ""Let me not fall"".]"
sequences_a11_wachmann_top_a11_wachmann_ja_festhalten_tseq#2;[The guard puts himself in position, Ohi begins to descend the rope.]
texts_a11_wachmann_top_a11_wachmann_lampe01_argument01_tseq_title;MAINTENANT !
spokentexts_a11_wachmann_top_a11_wachmann_lampe01_argument01_tseq_st_1;J'ai besoin de la lampe. MAINTENANT !
spokentexts_a11_wachmann_top_a11_wachmann_lampe01_argument01_tseq_st_2;Je ne sais pas. Il vaudrait mieux commencer par appeler du renfort.
texts_a11_wachmann_top_a11_wachmann_lampe01_argument02_tseq_title;Le Corbeau s'échappe
spokentexts_a11_wachmann_top_a11_wachmann_lampe01_argument02_tseq_st_1;Pensez-vous que cette porte mène à une impasse ?!
spokentexts_a11_wachmann_top_a11_wachmann_lampe01_argument02_tseq_st_2;Plus nous perdons de temps à hésiter, plus la piste du Corbeau se refroidit !
spokentexts_a11_wachmann_top_a11_wachmann_lampe01_argument02_tseq_st_3;Mais... Nous devrions y aller doucement. Nous sommes seuls et le Corbeau est dangereux !
texts_a11_wachmann_top_a11_wachmann_lampe01_argument03_tseq_title;C'est un ordre !
spokentexts_a11_wachmann_top_a11_wachmann_lampe01_argument03_tseq_st_1;Je vous ordonne de me donner la lampe torche immédiatement !
spokentexts_a11_wachmann_top_a11_wachmann_lampe01_argument03_tseq_st_2_direction;outraged / soggy
spokentexts_a11_wachmann_top_a11_wachmann_lampe01_argument03_tseq_st_2;Vous n'avez pas d'ordre à me donner !
texts_a11_wachmann_top_a11_wachmann_lampe02_argument01_tseq_title;Poltron
spokentexts_a11_wachmann_top_a11_wachmann_lampe02_argument01_tseq_st_1;Vous êtes un poltron, Robert.
spokentexts_a11_wachmann_top_a11_wachmann_lampe02_argument01_tseq_st_2_direction;outraged, angry
spokentexts_a11_wachmann_top_a11_wachmann_lampe02_argument01_tseq_st_2;Oh vraiment ?!
spokentexts_a11_wachmann_top_a11_wachmann_lampe02_argument01_tseq_st_3;Qui a risqué sa vie dans la salle des moteurs en flammes dans le tunnel et a relancé la machine ?
spokentexts_a11_wachmann_top_a11_wachmann_lampe02_argument01_tseq_st_4;Et qui a sauvé le jeune garçon ?
spokentexts_a11_wachmann_top_a11_wachmann_lampe02_argument01_tseq_st_5;Oui, oui. VOUS ÊTES le héros.
spokentexts_a11_wachmann_top_a11_wachmann_lampe02_argument01_tseq_st_6;Alors pourquoi ne vous occupez-vous pas de ça tout seul, héros ?
spokentexts_a11_wachmann_top_a11_wachmann_lampe02_argument01_tseq_st_7;Ce n'est pas là où je voulais en venir.
texts_a11_wachmann_top_a11_wachmann_lampe02_argument02_tseq_title;Maintenant ou jamais
spokentexts_a11_wachmann_top_a11_wachmann_lampe02_argument02_tseq_st_1;Pensez-vous que le Corbeau nous attend ?
spokentexts_a11_wachmann_top_a11_wachmann_lampe02_argument02_tseq_st_2;Si nous ne l'attrapons pas maintenant, nous n'aurons surement jamais une autre chance.
spokentexts_a11_wachmann_top_a11_wachmann_lampe02_argument02_tseq_st_3;L'explosion date de quelques minutes. Il doit déjà être loin !
texts_a11_wachmann_top_a11_wachmann_lampe02_argument03_tseq_title;Legrand agirait MAINTENANT !
spokentexts_a11_wachmann_top_a11_wachmann_lampe02_argument03_tseq_st_1;Que ferait Nicolas Legrand dans une telle situation ? Attendrait-il des renforts en se tournant les pouces ou agirait-il ?
spokentexts_a11_wachmann_top_a11_wachmann_lampe02_argument03_tseq_st_2_direction;insecure, slightly desperate
spokentexts_a11_wachmann_top_a11_wachmann_lampe02_argument03_tseq_st_2;Oh, punaise.
texts_a11_wachmann_top_a11_wachmann_lampe03_argument01_tseq_title;C'est l'heure de prouver notre valeur !
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument01_tseq_st_1;Robert. C'est notre heure.
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument01_tseq_st_2;L'heure de prouver notre valeur !
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument01_tseq_st_3;Quand les autres arriveront, ils verront que nous n'avons pas simplement pénétré dans la cave, non, nous avons aussi trouvé une sortie.
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument01_tseq_st_4;Comment pensez-vous que cela sonnera dans le rapport de police ?
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument01_tseq_st_5_direction;as he reads
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument01_tseq_st_5;"""L'Officier Oliver et l'Officier Zellner ont posé les fondations de l'arrestation du Corbeau grâce à leur compétence et leur réactivité."""
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument01_tseq_st_6;Ce... Ce serait super mais... Non. Nous devrions vraiment attendre Legrand !
sequences_a11_wachmann_top_a11_wachmann_lampe03_argument01_tseq#8;[Ohi turns frustrated from the hole.]
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument01_tseq_st_7_direction;frustrated
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument01_tseq_st_7;Argh !
texts_a11_wachmann_top_a11_wachmann_lampe03_argument02_tseq_title;Insister
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument02_tseq_st_1;Allez, Robert !
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument02_tseq_st_2;Les décisions les plus insignifiantes peuvent avoir des effets considérables ! Donnez moi la lampe et nous pourrions tous deux être des héros !
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument02_tseq_st_3;Ou des morts.
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument02_tseq_st_4;Robert !
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument02_tseq_st_5;Je serai prudent !
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument02_tseq_st_6;On a de la chance d'être encore en vie. Et je ne veux pas qu'elle tourne. La lampe reste avec moi !
sequences_a11_wachmann_top_a11_wachmann_lampe03_argument02_tseq#8;[Ohi turns frustrated from the hole.]
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument02_tseq_st_7_direction;frustrated
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument02_tseq_st_7;Argh !
texts_a11_wachmann_top_a11_wachmann_lampe03_argument03_tseq_title;Ne pas compter sur les autres
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument03_tseq_st_1;Nous ne pouvons pas compter sur les autres, Robert.
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument03_tseq_st_2;Vous et moi ! Nous allons capturer le Corbeau !
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument03_tseq_st_3_direction;gloomy
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument03_tseq_st_3;Il fut un temps où je vous aurais cru.
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument03_tseq_st_4_direction;Gives up
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument03_tseq_st_4;Il est trop intelligent pour nous, Zellner. Il est meilleur que nous. Vous devez l'accepter.
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument03_tseq_st_5;Nous devrions simplement abandonner ? Allons, Robert. Vous n'êtes pas sérieux !
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument03_tseq_st_6;Il aura toujours un coup d'avance, quoi qu'on fasse.
sequences_a11_wachmann_top_a11_wachmann_lampe03_argument03_tseq#8;[Ohi turns frustrated from the hole.]
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument03_tseq_st_7_direction;frustrated
spokentexts_a11_wachmann_top_a11_wachmann_lampe03_argument03_tseq_st_7;Argh !
texts_a11_wachmann_top_a11_wachmann_nein_nicht_festhalten_tseq_title;[Ne pas faire confiance à l'Officier Oliver.]
spokentexts_a11_wachmann_top_a11_wachmann_nein_nicht_festhalten_tseq_st_1_direction;thoughtfully
spokentexts_a11_wachmann_top_a11_wachmann_nein_nicht_festhalten_tseq_st_1;Euh. Non. Non.
spokentexts_a11_wachmann_top_a11_wachmann_nein_nicht_festhalten_tseq_st_2;Vous... vous vous occupez de la lumière.
spokentexts_a11_wachmann_top_a11_wachmann_nein_nicht_festhalten_tseq_st_3;Ouais, pourquoi pas.
sequences_a11_wachmann_top_a11_wachmann_nein_nicht_festhalten_tseq#3;[Ohi takes the metal rack and place it over a narrow slit in the soil. He throws the rope into the hole.]
sequences_a11_wachmann_top_a11_wachmann_nein_nicht_festhalten_tseq#4;[Ohi kneels down, takes up his courage, takes the cord below the ground and slides down into the hole.]
texts_a11_wachmann_top_a11_wachmann_taschenlampe_tseq_title;Lampe torche
spokentexts_a11_wachmann_top_a11_wachmann_taschenlampe_tseq_st_1;Pourriez-vous me donner votre lampe torche ?
spokentexts_a11_wachmann_top_a11_wachmann_taschenlampe_tseq_st_2;Vous ne pensez tout de même pas que je vais dire oui !
spokentexts_a11_wachmann_top_a11_wachmann_taschenlampe_tseq_st_3;Non, pas vraiment.
spokentexts_a11_wachmann_top_a11_wachmann_taschenlampe_tseq_st_4;Mais éclairez au moins par ici !
texts_a11_wachmann_top_a11_wachmann_verstaerkung_tseq_title;Renforts
spokentexts_a11_wachmann_top_a11_wachmann_verstaerkung_tseq_st_1;On dirait que la question des renforts est réglée. Impossible d'ouvrir la porte de l'intérieur.
spokentexts_a11_wachmann_top_a11_wachmann_verstaerkung_tseq_st_2;Le directeur appelera surement Legrand. Il sera dehors avec des renforts dans peu de temps !
spokentexts_a11_wachmann_top_a11_wachmann_verstaerkung_tseq_st_3;Je n'y compterais pas. Le voleur était dans la salle de sécurité et a assommé le garde... Que faisait-il là bas ?
spokentexts_a11_wachmann_top_a11_wachmann_verstaerkung_tseq_st_4;Il n'a pas désactivé l'alarme. Peut être les lignes téléphoniques ?
spokentexts_a11_wachmann_top_a11_wachmann_verstaerkung_tseq_st_5;Quelqu'un va bien remarquer les rideaux métalliques sur les fenêtres !
spokentexts_a11_wachmann_top_a11_wachmann_verstaerkung_tseq_st_6;Tôt ou tard, certainement. En attendant, nous avons le temps de résoudre cette affaire.
texts_wachmann_top_a11_wachmann_hinabsteigen_tseq_title;Descendre
sequences_wachmann_top_a11_wachmann_hinabsteigen_tseq#0;[See hole with rope use sequence]
spokentexts_wachmann_ex_1_st_1;C'est la troisième fois qu'une lampe torche aurait été utile.
spokentexts_wachmann_ex_1_st_2_direction;dissatisfied with himself
spokentexts_wachmann_ex_1_st_2;Une lampe torche ! Est-ce si difficile à prendre avec soi ?
spokentexts_wachmann_ex_2_st_1;Nous y voilà. Le grand final avec l'Officier Oliver à mes côtés.
spokentexts_wachmann_ex_2_st_2;J'aurais préféré un autre partenaire pour cette danse. Mais ça aurait pu être pire. Je suppose.
spokentexts_wachmann_talk_mit_1_st_1;Qu'en pensez-vous ?
spokentexts_wachmann_talk_mit_1_st_2;Une sacrée pagaille.
spokentexts_wachmann_talk_mit_1_st_3_direction;affirmative
spokentexts_wachmann_talk_mit_1_st_3;En effet.
sequences_wachmann_talk_mit_1#4;[Continue with the dialogue between Ohi and the guard.]
spokentexts_wachmann_talk_mit_2_st_1;Officier ?
spokentexts_wachmann_talk_mit_2_st_2_direction;'Yes, what?'
spokentexts_wachmann_talk_mit_2_st_2;Hmm ?
sequences_wachmann_talk_mit_2#3;[Continue with the dialogue between Ohi and the guard.]
texts_butler_top_a11_butler_charakter_des_raben_tseq_title;Personnage du Corbeau
spokentexts_butler_top_a11_butler_charakter_des_raben_tseq_st_1;Comment avez-vous pu changer autant ? Le Corbeau était un... voleur élégant !
spokentexts_butler_top_a11_butler_charakter_des_raben_tseq_st_2;Le peuple était de son côté, pas avec la police ! Il était apprécié car ces casses étaient intelligents et, au final, sans dégâts.
spokentexts_butler_top_a11_butler_charakter_des_raben_tseq_st_3;Un choc, n'est-ce pas ? Le Corbeau gentil, le Corbeau malin, le... Corbeau inoffensif. Tout simplement un criminel impitoyable.
spokentexts_butler_top_a11_butler_charakter_des_raben_tseq_st_4;C'est ce que disent tous les journaux. Maintenant et pour toujours.
spokentexts_butler_top_a11_butler_charakter_des_raben_tseq_st_5;Mais pourquoi ? Pourquoi ruiner votre propre réputation ?
spokentexts_butler_top_a11_butler_charakter_des_raben_tseq_st_6;Je remets les choses en ordre, Officier Zellner. Et j'y prends du plaisir, vous pouvez me croire.
spokentexts_butler_top_a11_butler_charakter_des_raben_tseq_st_7_direction;uncomprehendingly
spokentexts_butler_top_a11_butler_charakter_des_raben_tseq_st_7;Mais...
spokentexts_butler_top_a11_butler_charakter_des_raben_tseq_st_8;Assez.
texts_butler_top_a11_butler_diebstahl_des_auges_tseq_title;Vol du second Oeil
spokentexts_butler_top_a11_butler_diebstahl_des_auges_tseq_st_1;Pourquoi avoir volé le second Oeil ici et pas pendant son transit ?
spokentexts_butler_top_a11_butler_diebstahl_des_auges_tseq_st_2;Pourquoi vouliez-vous voler le second Oeil ici ?
spokentexts_butler_top_a11_butler_diebstahl_des_auges_tseq_st_3;L'Oeil est longtemps resté dans une banque à Zurich, impossible à atteindre. Ensuite dans un coffre sur le bateau, dans la cabine de Legrand, trop compliqué.
spokentexts_butler_top_a11_butler_diebstahl_des_auges_tseq_st_4;J'ai entendu parler de la cave secrète et j'ai découvert comment fonctionnait le système de sécurité.
spokentexts_butler_top_a11_butler_diebstahl_des_auges_tseq_st_5;J'aurais préféré réserver ma représentation pour le gala de ce soir. Mais, comment dire... Les évènements ont nécessité un changement de programme.
spokentexts_butler_top_a11_butler_diebstahl_des_auges_tseq_st_6;Principalement à cause de vous, monsieur la fouine.
texts_butler_top_a11_butler_explosion_im_zug_tseq_title;Explosion à bord du train
