characters_araber;Araber
spokentexts_butler_top_a12_butler_treffpunkt_venedig_tseq_st_11;Prenez soin de cette lettre. Je m'occupe du reste. Le plus important est que personne ne vous reconnaisse dans le train.
spokentexts_butler_top_a12_butler_treffpunkt_venedig_tseq_st_12;Et que je ne sois pas pris.
sequences_butler_top_a12_butler_treffpunkt_venedig_tseq#15;[The Butler gves the Arab a bit too powerful than needed the letter in his pocket.]
texts_butler_top_a12_butler_verabschieden_tseq_title;Dire au revoir
spokentexts_butler_top_a12_butler_verabschieden_tseq_st_1;OK.
spokentexts_butler_top_a12_butler_verabschieden_tseq_st_2;Donc nous nous reverrons à Venise.
spokentexts_butler_top_a12_butler_verabschieden_tseq_st_3;Et pas avant !
spokentexts_butler_top_a12_butler_verabschieden_tseq_st_4;Tenez, vos documents de voyage.
sequences_butler_top_a12_butler_verabschieden_tseq#4;[The Butler grabs into the jacket, pulls out a large, sticky envelope and gives it to the Arab.]
spokentexts_butler_top_a12_butler_verabschieden_tseq_st_5;Il se peut que nous ne puissions pas nous voir à Venise.
sequences_butler_top_a12_butler_verabschieden_tseq#6;[The Arab takes it.]
spokentexts_butler_top_a12_butler_verabschieden_tseq_st_6;Ok, très bien.
sequences_butler_top_a12_butler_verabschieden_tseq#9;[The butler nods, then turns and walks away.]
sequences_butler_top_a12_butler_verabschieden_tseq#10;[Shot to total. The butler goes towards train, the Arab is thoughtfully at the magazine stand.]
sequences_butler_top_a12_butler_verabschieden_tseq#11;[The Arab grabs into his pocket, pulls out the smaller envelope for Legrand and holds it in his hands.]
sequences_butler_top_a12_butler_verabschieden_tseq#12;[The Arab looks thoughtful at the letter. (Idle).]
spokentexts_butler_top_a12_butler_verabschieden_tseq_st_7_direction;disapproving
spokentexts_butler_top_a12_butler_verabschieden_tseq_st_7;C'est le premier changement de plan jusqu'ici...
spokentexts_butler_top_a12_butler_verabschieden_tseq_st_8_direction;Realizes that he can not change anything
spokentexts_butler_top_a12_butler_verabschieden_tseq_st_8;Pff... Peu importe. On dirait bien que je vais me rendre à Venise en train.
sequences_butler_top_a12_butler_verabschieden_tseq#17;[The Arab knocks thoughtfully with the letter against his open hand, then he puts it on and enters the station.]
texts_butler_top_a12_butler_verletzte_tseq_title;Garde au musée
spokentexts_butler_top_a12_butler_verletzte_tseq_st_1;Comment les gardes vont-ils ?
spokentexts_butler_top_a12_butler_verletzte_tseq_st_2_direction;cold
spokentexts_butler_top_a12_butler_verletzte_tseq_st_2;Comment diable pourrais-je le savoir?
spokentexts_butler_top_a12_butler_verletzte_tseq_st_3_direction;somewhat anxious
spokentexts_butler_top_a12_butler_verletzte_tseq_st_3;Vous n'aviez pas besoin de faire ça.
spokentexts_butler_top_a12_butler_verletzte_tseq_st_4;Quoi ? Sauvez vos fesses ?
spokentexts_butler_top_a12_butler_verletzte_tseq_st_5;Je m'en serais sorti tout seul.
spokentexts_butler_top_a12_butler_verletzte_tseq_st_6_direction;sarcastic, with children voice 
spokentexts_butler_top_a12_butler_verletzte_tseq_st_6;Oh, oui. Le pauvre garde de sécurité ! Ce n'était vraiment pas nécessaire !
spokentexts_butler_top_a12_butler_verletzte_tseq_st_7_direction;sarcastic, with children voice 
spokentexts_butler_top_a12_butler_verletzte_tseq_st_7;Quel méchant garçon je suis !
sequences_butler_top_a12_butler_verletzte_tseq#7;[The Arab is intimidated looking at the floor.]
spokentexts_butler_top_a12_butler_verletzte_tseq_st_8_direction;intimidated, half to himself
spokentexts_butler_top_a12_butler_verletzte_tseq_st_8;Je veux que personne ne soit blessé.
spokentexts_butler_top_a12_butler_verletzte_tseq_st_9_direction;sarcastic, overly melodramatic
spokentexts_butler_top_a12_butler_verletzte_tseq_st_9;Oh, je vous en prie, s'il vous plaît ! Ne soyez pas en colère contre moi ! Je ne le ferai plus !
texts_butler_top_a12_butler_wie_geht_es_weiter_tseq_title;Et maintenant ?
spokentexts_butler_top_a12_butler_wie_geht_es_weiter_tseq_st_1_direction;slightly annoyed
spokentexts_butler_top_a12_butler_wie_geht_es_weiter_tseq_st_1;Et que faisons-nous maintenant ?
spokentexts_butler_top_a12_butler_wie_geht_es_weiter_tseq_st_2;Pourquoi nous rencontrons-nous ici et pas à Venise comme nous l'avions prévu ?
spokentexts_butler_top_a12_butler_wie_geht_es_weiter_tseq_st_3;Londres a attiré plus d'attention que prévu. Ils ont mis Legrand sur l'affaire.
spokentexts_butler_top_a12_butler_wie_geht_es_weiter_tseq_st_4_direction;surprised, troubled
spokentexts_butler_top_a12_butler_wie_geht_es_weiter_tseq_st_4;Nicolas Legrand ?!
sequences_butler_top_a12_butler_wie_geht_es_weiter_tseq#5;[Butler nods, perhaps he also points to the rear.]
spokentexts_butler_top_a12_butler_wie_geht_es_weiter_tseq_st_5;Il fouille le train.
spokentexts_butler_top_a12_butler_wie_geht_es_weiter_tseq_st_7;Ne devrions... Ne devrions-nous pas reporter le plan dans ces circonstances ?
sequences_butler_top_a12_butler_wie_geht_es_weiter_tseq#9;[The butler smiles evil.]
spokentexts_butler_top_a12_butler_wie_geht_es_weiter_tseq_st_8;Au contraire !
spokentexts_butler_top_a12_butler_wie_geht_es_weiter_tseq_st_9;Je lui ai envoyé une information anonyme.
spokentexts_butler_top_a12_butler_wie_geht_es_weiter_tseq_st_10;Une information ?
spokentexts_butler_top_a12_butler_wie_geht_es_weiter_tseq_st_11;Je lui ai dit que le train serait cambriolé...
texts_butler_top_a12_butler_zugueberfall_tseq_title;Vol dans le train
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_1_direction;slightly annoyed
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_1;Et que faisons-nous maintenant ?
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_2;Vous ne suggérez pas sérieusement que nous volions le bijou sous le nez de Legrand ?
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_3_direction;irritated
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_3;Bien sûr que si.
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_4_direction;angry
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_4;Parce que JE SUIS UN IMBÉCILE !
sequences_butler_top_a12_butler_zugueberfall_tseq#5;[That was a bit too loud. The butler looks briefly over his shoulder to see if anyone has seen something.]
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_5_direction;restrains himself
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_5;Notre meilleur chance est toujours au Caire. Tout est prêt. Mr X va nous fournir tout ce dont nous avons besoin.
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_6;Comme c'était prévu, je vais aller à Venise avec la Baronne et monter dans un navire là-bas.
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_7;Vous ferez la même chose. Mais le plus discrètement possible.
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_8;D'accord.
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_9;Et peu importe ce qui arrive, personne ne doit découvrir que nous nous connaissons, compris ?
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_10;Et le reste du plan reste comme avant ?
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_11_direction;affirmative
spokentexts_butler_top_a12_butler_zugueberfall_tseq_st_11;Nous devons simplement monter à bord du navire.
texts_ohi_mo_ex_1__2;Regarder le policier
spokentexts_ohi_ex_1_st_1;Le vêtement fait l'homme.
spokentexts_ohi_ex_1_st_2;Mettez un uniforme sur un petit vieux bonhomme plutôt grassouillet et on lui montrera du respect.
spokentexts_ohi_ex_1_st_3;Même si ce n'est qu'un Officier de police. L'uniforme lui donne du pouvoir et c'est ce qui compte pour beaucoup de gens dans cette partie du monde.
spokentexts_ohi_ex_2_st_1;Je ferais mieux de ne pas interrompre leur conversation. Tant qu'ils se parlent, ils sont distraits et font moins attention à ce qui se passe.
texts_schaffner_mo_ex_1__2a__2b__3;Regarder le contrôleur
texts_schaffner_mo_talk_mit;Aider le contrôleur
spokentexts_schaffner_ex_1_st_1;Le contrôleur du train.
spokentexts_schaffner_ex_1_st_2;Il garde un oeil vigilant sur ses passagers et leurs bagages. Le train a été retardé et il semble vouloir éviter d'autres retards.
spokentexts_schaffner_ex_2a_st_2;Il me verra si j'essaie de monter dans le train.
spokentexts_schaffner_ex_2b_st_1;Hmm. Je ne pense pas pouvoir l'attirer.
spokentexts_schaffner_ex_2b_st_2;L'un des passagers pourrait lui demander quelque chose...
spokentexts_schaffner_ex_2b_st_3;Ça serait mieux si je pouvais mettre la main sur son uniforme. Un uniforme de contrôleur serait le déguisement parfait !
spokentexts_schaffner_ex_3_st_1;Le contrôleur ne semble pas vraiment savoir où chercher le sac disparu.
spokentexts_schaffner_ex_3_st_2;Trouver un bagage particulier dans une gare, c'est comme trouver une aiguille dans une... botte de foin.
sequences_schaffner_talk_mit#2;[The Arab steps to the conductor.]
spokentexts_schaffner_talk_mit_st_2_direction;innocent
spokentexts_schaffner_talk_mit_st_2;Vous semblez être à la recherche de quelque chose ?
spokentexts_schaffner_talk_mit_st_3;Puis-je vous aider ?
sequences_schaffner_talk_mit#5;[The guard looks at the Arab.]
spokentexts_schaffner_talk_mit_st_4;Circulez. Il n'y a pas d'argent à gagner ici.
spokentexts_schaffner_talk_mit_st_5;Ce n'est pas ce que je voulais dire. Je pensais juste que, si vous étiez à la recherche d'un sac marron...
spokentexts_schaffner_talk_mit_st_6_direction;suspicious
spokentexts_schaffner_talk_mit_st_6;Pourquoi, vous l'avez volé ?
spokentexts_schaffner_talk_mit_st_7;Si c'était vrai, je n'offrirais pas mon aide.
spokentexts_schaffner_talk_mit_st_8;J'ai vu un petit garçon blond prendre le sac.
spokentexts_schaffner_talk_mit_st_9;Il s'est enfui avec par là.
sequences_schaffner_talk_mit#12;[The Arab points towards the magazine stand. The guard looks in that direction.]
spokentexts_schaffner_talk_mit_st_10;Vraiment ? Hmm. Merci.
sequences_schaffner_talk_mit#14;[The conductor goes toward the magazine stand, the Arab goes after .]
spokentexts_schaffner_talk_mit_st_11;Il est allé par là ?
spokentexts_schaffner_talk_mit_st_12;N'est-ce pas le sac ?
spokentexts_schaffner_talk_mit_st_13;Où ça ?
sequences_schaffner_talk_mit#18;[The guard goes a little deeper between the box.]
sequences_schaffner_talk_mit#19;[The Arab picks up a small box, he samshes it the guard over the head. The box gets broken. The guard collaps (he falls behind crates, is not visible anymore). The Arab throws away the rest of the broken box, looks around and bends down.]
spokentexts_schaffner_talk_mit_st_14;Rien de personnel.
